Count  14657
Boundary 5 5694257, 6187237; 5694257, 6191136; 5696582, 6191136; 5696582, 6187237; 5694257, 6187237; 
Boundary 5 5694428, 765721; 5694428, 765830; 5697677, 765830; 5697677, 765721; 5694428, 765721; 
Boundary 5 5694639, 1208428; 5694639, 1216286; 5698500, 1216286; 5698500, 1208428; 5694639, 1208428; 
Boundary 5 5694818, 4989891; 5694818, 4996553; 5696330, 4996553; 5696330, 4989891; 5694818, 4989891; 
Boundary 5 5694952, 5679210; 5694952, 5679334; 5699459, 5679334; 5699459, 5679210; 5694952, 5679210; 
Boundary 5 5695602, 2584659; 5695602, 2591031; 5697567, 2591031; 5697567, 2584659; 5695602, 2584659; 
Boundary 5 5695967, 3088068; 5695967, 3092291; 5696646, 3092291; 5696646, 3088068; 5695967, 3088068; 
Boundary 5 5696420, 2169318; 5696420, 2171408; 5698355, 2171408; 5698355, 2169318; 5696420, 2169318; 
Boundary 5 5696456, 4374456; 5696456, 4374811; 5700380, 4374811; 5700380, 4374456; 5696456, 4374456; 
Boundary 5 5696857, 4901078; 5696857, 4901570; 5697508, 4901570; 5697508, 4901078; 5696857, 4901078; 
Boundary 5 5697354, 5097399; 5697354, 5098278; 5699017, 5098278; 5699017, 5097399; 5697354, 5097399; 
Boundary 5 5697717, 1455312; 5697717, 1456859; 5699086, 1456859; 5699086, 1455312; 5697717, 1455312; 
Boundary 5 5697766, 1306047; 5697766, 1312369; 5698850, 1312369; 5698850, 1306047; 5697766, 1306047; 
Boundary 5 5697778, 1251106; 5697778, 1251877; 5698302, 1251877; 5698302, 1251106; 5697778, 1251106; 
Boundary 5 5697986, 4766699; 5697986, 4770888; 5699614, 4770888; 5699614, 4766699; 5697986, 4766699; 
Boundary 5 5698645, 5412632; 5698645, 5415121; 5699371, 5415121; 5699371, 5412632; 5698645, 5412632; 
Boundary 5 5699219, 5233800; 5699219, 5236656; 5701158, 5236656; 5701158, 5233800; 5699219, 5233800; 
Boundary 5 5699621, 1891029; 5699621, 1896540; 5700155, 1896540; 5700155, 1891029; 5699621, 1891029; 
Boundary 5 5699676, 4655877; 5699676, 4657045; 5700833, 4657045; 5700833, 4655877; 5699676, 4655877; 
Boundary 5 5704169, 6233345; 5704169, 6238184; 5704455, 6238184; 5704455, 6233345; 5704169, 6233345; 
Boundary 5 5705268, 3392941; 5705268, 3393228; 5707139, 3393228; 5707139, 3392941; 5705268, 3392941; 
Boundary 5 5705988, 4096824; 5705988, 4096831; 5710499, 4096831; 5710499, 4096824; 5705988, 4096824; 
Boundary 5 5707269, 1836215; 5707269, 1836470; 5708250, 1836470; 5708250, 1836215; 5707269, 1836215; 
Boundary 5 5707868, 93091; 5707868, 93971; 5708438, 93971; 5708438, 93091; 5707868, 93091; 
Boundary 5 5709349, 3252109; 5709349, 3255596; 5709445, 3255596; 5709445, 3252109; 5709349, 3252109; 
Boundary 5 5710246, 1790265; 5710246, 1792195; 5713300, 1792195; 5713300, 1790265; 5710246, 1790265; 
Boundary 5 5710356, 6094655; 5710356, 6095527; 5712413, 6095527; 5712413, 6094655; 5710356, 6094655; 
Boundary 5 5710773, 5046209; 5710773, 5053012; 5711906, 5053012; 5711906, 5046209; 5710773, 5046209; 
Boundary 5 5710847, 674797; 5710847, 675398; 5712912, 675398; 5712912, 674797; 5710847, 674797; 
Boundary 5 5711169, 1595353; 5711169, 1596020; 5712318, 1596020; 5712318, 1595353; 5711169, 1595353; 
Boundary 5 5711249, 4278705; 5711249, 4280613; 5716318, 4280613; 5716318, 4278705; 5711249, 4278705; 
Boundary 5 5711446, 5111224; 5711446, 5114734; 5718454, 5114734; 5718454, 5111224; 5711446, 5111224; 
Boundary 5 5711552, 4470324; 5711552, 4476849; 5713333, 4476849; 5713333, 4470324; 5711552, 4470324; 
Boundary 5 5711648, 6289780; 5711648, 6294907; 5712786, 6294907; 5712786, 6289780; 5711648, 6289780; 
Boundary 5 5712365, 1695284; 5712365, 1695960; 5713724, 1695960; 5713724, 1695284; 5712365, 1695284; 
Boundary 5 5712433, 5770401; 5712433, 5771783; 5712649, 5771783; 5712649, 5770401; 5712433, 5770401; 
Boundary 5 5712621, 4500471; 5712621, 4501259; 5713525, 4501259; 5713525, 4500471; 5712621, 4500471; 
Boundary 5 5712639, 1925246; 5712639, 1925378; 5713596, 1925378; 5713596, 1925246; 5712639, 1925246; 
Boundary 5 5713103, 2211726; 5713103, 2212070; 5717395, 2212070; 5717395, 2211726; 5713103, 2211726; 
Boundary 5 5713180, 1612345; 5713180, 1615270; 5714723, 1615270; 5714723, 1612345; 5713180, 1612345; 
Boundary 5 5713435, 537923; 5713435, 538466; 5720932, 538466; 5720932, 537923; 5713435, 537923; 
Boundary 5 5713696, 4827706; 5713696, 4830017; 5714641, 4830017; 5714641, 4827706; 5713696, 4827706; 
Boundary 5 5713726, 5881264; 5713726, 5881683; 5715117, 5881683; 5715117, 5881264; 5713726, 5881264; 
Boundary 5 5713985, 4110371; 5713985, 4115929; 5718076, 4115929; 5718076, 4110371; 5713985, 4110371; 
Boundary 5 5714007, 503895; 5714007, 506807; 5716719, 506807; 5716719, 503895; 5714007, 503895; 
Boundary 5 5715148, 5030607; 5715148, 5036222; 5720986, 5036222; 5720986, 5030607; 5715148, 5030607; 
Boundary 5 5715758, 4338202; 5715758, 4338605; 5716122, 4338605; 5716122, 4338202; 5715758, 4338202; 
Boundary 5 5715808, 295389; 5715808, 297221; 5718771, 297221; 5718771, 295389; 5715808, 295389; 
Boundary 5 5716082, 3345937; 5716082, 3348281; 5719086, 3348281; 5719086, 3345937; 5716082, 3345937; 
Boundary 5 5716339, 5659711; 5716339, 5660736; 5717924, 5660736; 5717924, 5659711; 5716339, 5659711; 
Boundary 5 5716453, 2729615; 5716453, 2733351; 5719144, 2733351; 5719144, 2729615; 5716453, 2729615; 
Boundary 5 5716792, 893436; 5716792, 897399; 5719708, 897399; 5719708, 893436; 5716792, 893436; 
Boundary 5 5716800, 2774832; 5716800, 2776251; 5716937, 2776251; 5716937, 2774832; 5716800, 2774832; 
Boundary 5 5717022, 656316; 5717022, 656882; 5718911, 656882; 5718911, 656316; 5717022, 656316; 
Boundary 5 5717737, 56338; 5717737, 57732; 5719468, 57732; 5719468, 56338; 5717737, 56338; 
Boundary 5 5718389, 4772536; 5718389, 4773311; 5718544, 4773311; 5718544, 4772536; 5718389, 4772536; 
Boundary 5 5718776, 2989449; 5718776, 2990895; 5719818, 2990895; 5719818, 2989449; 5718776, 2989449; 
Boundary 5 5719352, 1238073; 5719352, 1238498; 5721529, 1238498; 5721529, 1238073; 5719352, 1238073; 
Boundary 5 5720353, 3125014; 5720353, 3125731; 5722269, 3125731; 5722269, 3125014; 5720353, 3125014; 
Boundary 5 5720468, 3828211; 5720468, 3834072; 5721435, 3834072; 5721435, 3828211; 5720468, 3828211; 
Boundary 5 5721079, 1486017; 5721079, 1486928; 5721118, 1486928; 5721118, 1486017; 5721079, 1486017; 
Boundary 5 5723286, 5169211; 5723286, 5172255; 5728031, 5172255; 5728031, 5169211; 5723286, 5169211; 
Boundary 5 5724526, 1670217; 5724526, 1672754; 5725734, 1672754; 5725734, 1670217; 5724526, 1670217; 
Boundary 5 5725453, 1442983; 5725453, 1443450; 5726273, 1443450; 5726273, 1442983; 5725453, 1442983; 
Boundary 5 5726537, 976777; 5726537, 978271; 5733285, 978271; 5733285, 976777; 5726537, 976777; 
Boundary 5 5728130, 5111593; 5728130, 5112453; 5728777, 5112453; 5728777, 5111593; 5728130, 5111593; 
Boundary 5 5728928, 6222407; 5728928, 6222995; 5729473, 6222995; 5729473, 6222407; 5728928, 6222407; 
Boundary 5 5729046, 1352659; 5729046, 1353574; 5736021, 1353574; 5736021, 1352659; 5729046, 1352659; 
Boundary 5 5729227, 6108983; 5729227, 6109332; 5734186, 6109332; 5734186, 6108983; 5729227, 6108983; 
Boundary 5 5730214, 1768824; 5730214, 1769814; 5732371, 1769814; 5732371, 1768824; 5730214, 1768824; 
Boundary 5 5730655, 3414983; 5730655, 3420952; 5730762, 3420952; 5730762, 3414983; 5730655, 3414983; 
Boundary 5 5731011, 5531407; 5731011, 5532575; 5735364, 5532575; 5735364, 5531407; 5731011, 5531407; 
Boundary 5 5731228, 1272501; 5731228, 1277001; 5735619, 1277001; 5735619, 1272501; 5731228, 1272501; 
Boundary 5 5731606, 4155605; 5731606, 4156918; 5734349, 4156918; 5734349, 4155605; 5731606, 4155605; 
Boundary 5 5731786, 6319942; 5731786, 6321084; 5733819, 6321084; 5733819, 6319942; 5731786, 6319942; 
Boundary 5 5731825, 922377; 5731825, 924275; 5733924, 924275; 5733924, 922377; 5731825, 922377; 
Boundary 5 5731895, 228165; 5731895, 230120; 5732934, 230120; 5732934, 228165; 5731895, 228165; 
Boundary 5 5732251, 4567278; 5732251, 4568040; 5732462, 4568040; 5732462, 4567278; 5732251, 4567278; 
Boundary 5 5732551, 5977101; 5732551, 5978471; 5736298, 5978471; 5736298, 5977101; 5732551, 5977101; 
Boundary 5 5732977, 1439890; 5732977, 1440000; 5734301, 1440000; 5734301, 1439890; 5732977, 1439890; 
Boundary 5 5733555, 2107413; 5733555, 2110872; 5734170, 2110872; 5734170, 2107413; 5733555, 2107413; 
Boundary 5 5733969, 4957200; 5733969, 4958514; 5739385, 4958514; 5739385, 4957200; 5733969, 4957200; 
Boundary 5 5734021, 393140; 5734021, 396577; 5735066, 396577; 5735066, 393140; 5734021, 393140; 
Boundary 5 5734448, 4139115; 5734448, 4140653; 5739726, 4140653; 5739726, 4139115; 5734448, 4139115; 
Boundary 5 5734711, 5010375; 5734711, 5016042; 5739544, 5016042; 5739544, 5010375; 5734711, 5010375; 
Boundary 5 5734869, 247922; 5734869, 248154; 5736606, 248154; 5736606, 247922; 5734869, 247922; 
Boundary 5 5735030, 349804; 5735030, 351092; 5738515, 351092; 5738515, 349804; 5735030, 349804; 
Boundary 5 5735155, 5875147; 5735155, 5877201; 5737062, 5877201; 5737062, 5875147; 5735155, 5875147; 
Boundary 5 5735595, 4829486; 5735595, 4835511; 5736505, 4835511; 5736505, 4829486; 5735595, 4829486; 
Boundary 5 5736117, 4878834; 5736117, 4881016; 5739191, 4881016; 5739191, 4878834; 5736117, 4878834; 
Boundary 5 5736345, 1338463; 5736345, 1338816; 5736500, 1338816; 5736500, 1338463; 5736345, 1338463; 
Boundary 5 5736411, 5328557; 5736411, 5328680; 5737653, 5328680; 5737653, 5328557; 5736411, 5328557; 
Boundary 5 5736429, 1709022; 5736429, 1711889; 5737665, 1711889; 5737665, 1709022; 5736429, 1709022; 
Boundary 5 5736787, 1198943; 5736787, 1199583; 5738273, 1199583; 5738273, 1198943; 5736787, 1198943; 
Boundary 5 5736960, 5382113; 5736960, 5382405; 5737265, 5382405; 5737265, 5382113; 5736960, 5382113; 
Boundary 5 5737082, 48055; 5737082, 48720; 5737772, 48720; 5737772, 48055; 5737082, 48055; 
Boundary 5 5737530, 991479; 5737530, 993992; 5738181, 993992; 5738181, 991479; 5737530, 991479; 
Boundary 5 5737607, 413480; 5737607, 417388; 5737813, 417388; 5737813, 413480; 5737607, 413480; 
Boundary 5 5737717, 3252636; 5737717, 3256051; 5738246, 3256051; 5738246, 3252636; 5737717, 3252636; 
Boundary 5 5737976, 3091342; 5737976, 3091557; 5739122, 3091557; 5739122, 3091342; 5737976, 3091342; 
Boundary 5 5738527, 1033975; 5738527, 1035451; 5740804, 1035451; 5740804, 1033975; 5738527, 1033975; 
Boundary 5 5738633, 844490; 5738633, 850373; 5740443, 850373; 5740443, 844490; 5738633, 844490; 
Boundary 5 5738734, 4012404; 5738734, 4017247; 5739724, 4017247; 5739724, 4012404; 5738734, 4012404; 
Boundary 5 5738894, 3731321; 5738894, 3735659; 5739324, 3735659; 5739324, 3731321; 5738894, 3731321; 
Boundary 5 5739393, 2553787; 5739393, 2555103; 5740640, 2555103; 5740640, 2553787; 5739393, 2553787; 
Boundary 5 5739416, 4679350; 5739416, 4680073; 5739638, 4680073; 5739638, 4679350; 5739416, 4679350; 
Boundary 5 5741591, 3748939; 5741591, 3749520; 5742177, 3749520; 5742177, 3748939; 5741591, 3748939; 
Boundary 5 5743608, 1067502; 5743608, 1071901; 5744764, 1071901; 5744764, 1067502; 5743608, 1067502; 
Boundary 5 5744815, 2760415; 5744815, 2761273; 5747438, 2761273; 5747438, 2760415; 5744815, 2760415; 
Boundary 5 5745070, 5036730; 5745070, 5037447; 5752421, 5037447; 5752421, 5036730; 5745070, 5036730; 
Boundary 5 5745505, 4947455; 5745505, 4948919; 5750864, 4948919; 5750864, 4947455; 5745505, 4947455; 
Boundary 5 5745789, 407927; 5745789, 408755; 5747249, 408755; 5747249, 407927; 5745789, 407927; 
Boundary 5 5746447, 3318950; 5746447, 3319399; 5749379, 3319399; 5749379, 3318950; 5746447, 3318950; 
Boundary 5 5746755, 6197816; 5746755, 6199042; 5748183, 6199042; 5748183, 6197816; 5746755, 6197816; 
Boundary 5 5748150, 2019296; 5748150, 2020106; 5749574, 2020106; 5749574, 2019296; 5748150, 2019296; 
Boundary 5 5748164, 3159762; 5748164, 3159995; 5754333, 3159995; 5754333, 3159762; 5748164, 3159762; 
Boundary 5 5748284, 2637285; 5748284, 2639514; 5751165, 2639514; 5751165, 2637285; 5748284, 2637285; 
Boundary 5 5748456, 2685689; 5748456, 2690203; 5756789, 2690203; 5756789, 2685689; 5748456, 2685689; 
Boundary 5 5749369, 2907922; 5749369, 2911817; 5750870, 2911817; 5750870, 2907922; 5749369, 2907922; 
Boundary 5 5749491, 6341930; 5749491, 6342203; 5752630, 6342203; 5752630, 6341930; 5749491, 6341930; 
Boundary 5 5749583, 5383883; 5749583, 5386662; 5752947, 5386662; 5752947, 5383883; 5749583, 5383883; 
Boundary 5 5751455, 1586567; 5751455, 1592015; 5751605, 1592015; 5751605, 1586567; 5751455, 1586567; 
Boundary 5 5751572, 3693393; 5751572, 3696866; 5755605, 3696866; 5755605, 3693393; 5751572, 3693393; 
Boundary 5 5752255, 3273913; 5752255, 3274678; 5757042, 3274678; 5757042, 3273913; 5752255, 3273913; 
Boundary 5 5752273, 551514; 5752273, 558585; 5752724, 558585; 5752724, 551514; 5752273, 551514; 
Boundary 5 5752594, 897601; 5752594, 898963; 5755328, 898963; 5755328, 897601; 5752594, 897601; 
Boundary 5 5753207, 5440374; 5753207, 5442298; 5759088, 5442298; 5759088, 5440374; 5753207, 5440374; 
Boundary 5 5753564, 3282685; 5753564, 3282831; 5754415, 3282831; 5754415, 3282685; 5753564, 3282685; 
Boundary 5 5753896, 177395; 5753896, 178275; 5759481, 178275; 5759481, 177395; 5753896, 177395; 
Boundary 5 5754134, 2124815; 5754134, 2128906; 5754482, 2128906; 5754482, 2124815; 5754134, 2124815; 
Boundary 5 5754187, 2836097; 5754187, 2836524; 5756009, 2836524; 5756009, 2836097; 5754187, 2836097; 
Boundary 5 5754742, 3091492; 5754742, 3092411; 5759756, 3092411; 5759756, 3091492; 5754742, 3091492; 
Boundary 5 5755060, 5677424; 5755060, 5677726; 5755239, 5677726; 5755239, 5677424; 5755060, 5677424; 
Boundary 5 5755138, 4097996; 5755138, 4099689; 5756317, 4099689; 5756317, 4097996; 5755138, 4097996; 
Boundary 5 5755205, 3354236; 5755205, 3355043; 5759253, 3355043; 5759253, 3354236; 5755205, 3354236; 
Boundary 5 5755589, 457267; 5755589, 457601; 5759662, 457601; 5759662, 457267; 5755589, 457267; 
Boundary 5 5755911, 4291860; 5755911, 4293194; 5757309, 4293194; 5757309, 4291860; 5755911, 4291860; 
Boundary 5 5755912, 6077544; 5755912, 6077607; 5757880, 6077607; 5757880, 6077544; 5755912, 6077544; 
Boundary 5 5756286, 2328988; 5756286, 2330442; 5760739, 2330442; 5760739, 2328988; 5756286, 2328988; 
Boundary 5 5756314, 509774; 5756314, 511384; 5757084, 511384; 5757084, 509774; 5756314, 509774; 
Boundary 5 5756842, 6264275; 5756842, 6267543; 5759681, 6267543; 5759681, 6264275; 5756842, 6264275; 
Boundary 5 5756921, 2036377; 5756921, 2037318; 5757767, 2037318; 5757767, 2036377; 5756921, 2036377; 
Boundary 5 5757222, 1302290; 5757222, 1311191; 5758256, 1311191; 5758256, 1302290; 5757222, 1302290; 
Boundary 5 5757950, 5056094; 5757950, 5058846; 5758741, 5058846; 5758741, 5056094; 5757950, 5056094; 
Boundary 5 5758182, 4500160; 5758182, 4500791; 5759087, 4500791; 5759087, 4500160; 5758182, 4500160; 
Boundary 5 5758360, 6301227; 5758360, 6302262; 5760256, 6302262; 5760256, 6301227; 5758360, 6301227; 
Boundary 5 5758584, 4600053; 5758584, 4600284; 5760616, 4600284; 5760616, 4600053; 5758584, 4600053; 
Boundary 5 5758654, 255632; 5758654, 258445; 5758853, 258445; 5758853, 255632; 5758654, 255632; 
Boundary 5 5758837, 1768549; 5758837, 1771806; 5759520, 1771806; 5759520, 1768549; 5758837, 1768549; 
Boundary 5 5760045, 4765471; 5760045, 4769755; 5760129, 4769755; 5760129, 4765471; 5760045, 4765471; 
Boundary 5 5760186, 1046178; 5760186, 1050066; 5760554, 1050066; 5760554, 1046178; 5760186, 1046178; 
Boundary 5 5760312, 5081411; 5760312, 5081780; 5760408, 5081780; 5760408, 5081411; 5760312, 5081411; 
Boundary 5 5760954, 5857629; 5760954, 5858511; 5761312, 5858511; 5761312, 5857629; 5760954, 5857629; 
Boundary 5 5761225, 1812779; 5761225, 1818422; 5761252, 1818422; 5761252, 1812779; 5761225, 1812779; 
Boundary 5 5764970, 3359928; 5764970, 3360661; 5773482, 3360661; 5773482, 3359928; 5764970, 3359928; 
Boundary 5 5765392, 5425964; 5765392, 5426142; 5767041, 5426142; 5767041, 5425964; 5765392, 5425964; 
Boundary 5 5766014, 629741; 5766014, 633475; 5769031, 633475; 5769031, 629741; 5766014, 629741; 
Boundary 5 5766043, 2953283; 5766043, 2954853; 5772186, 2954853; 5772186, 2953283; 5766043, 2953283; 
Boundary 5 5766161, 6034453; 5766161, 6039348; 5769021, 6039348; 5769021, 6034453; 5766161, 6034453; 
Boundary 5 5766921, 2915885; 5766921, 2916522; 5769073, 2916522; 5769073, 2915885; 5766921, 2915885; 
Boundary 5 5766974, 5687850; 5766974, 5693150; 5767545, 5693150; 5767545, 5687850; 5766974, 5687850; 
Boundary 5 5767020, 4013695; 5767020, 4016915; 5768643, 4016915; 5768643, 4013695; 5767020, 4013695; 
Boundary 5 5767858, 3567207; 5767858, 3573884; 5768729, 3573884; 5768729, 3567207; 5767858, 3567207; 
Boundary 5 5767975, 831054; 5767975, 834803; 5774427, 834803; 5774427, 831054; 5767975, 831054; 
Boundary 5 5768008, 4469605; 5768008, 4471831; 5768345, 4471831; 5768345, 4469605; 5768008, 4469605; 
Boundary 5 5768053, 103242; 5768053, 110100; 5768070, 110100; 5768070, 103242; 5768053, 103242; 
Boundary 5 5768341, 3869934; 5768341, 3873123; 5770235, 3873123; 5770235, 3869934; 5768341, 3869934; 
Boundary 5 5769505, 1243148; 5769505, 1244441; 5771224, 1244441; 5771224, 1243148; 5769505, 1243148; 
Boundary 5 5770162, 2759224; 5770162, 2760616; 5772264, 2760616; 5772264, 2759224; 5770162, 2759224; 
Boundary 5 5770604, 1846211; 5770604, 1847076; 5773337, 1847076; 5773337, 1846211; 5770604, 1846211; 
Boundary 5 5770847, 5172937; 5770847, 5173011; 5771903, 5173011; 5771903, 5172937; 5770847, 5172937; 
Boundary 5 5771012, 3649397; 5771012, 3651802; 5772375, 3651802; 5772375, 3649397; 5771012, 3649397; 
Boundary 5 5771024, 4571406; 5771024, 4576466; 5777229, 4576466; 5777229, 4571406; 5771024, 4571406; 
Boundary 5 5771255, 4556894; 5771255, 4557553; 5773691, 4557553; 5773691, 4556894; 5771255, 4556894; 
Boundary 5 5771886, 5350546; 5771886, 5353556; 5773741, 5353556; 5773741, 5350546; 5771886, 5350546; 
Boundary 5 5771934, 2567480; 5771934, 2569981; 5773256, 2569981; 5773256, 2567480; 5771934, 2567480; 
Boundary 5 5772377, 2269549; 5772377, 2270181; 5774160, 2270181; 5774160, 2269549; 5772377, 2269549; 
Boundary 5 5772394, 3271726; 5772394, 3276831; 5774327, 3276831; 5774327, 3271726; 5772394, 3271726; 
Boundary 5 5772525, 4635446; 5772525, 4639221; 5772930, 4639221; 5772930, 4635446; 5772525, 4635446; 
Boundary 5 5772578, 3640712; 5772578, 3641362; 5774084, 3641362; 5774084, 3640712; 5772578, 3640712; 
Boundary 5 5772807, 5974791; 5772807, 5976490; 5773906, 5976490; 5773906, 5974791; 5772807, 5974791; 
Boundary 5 5773417, 1131051; 5773417, 1133236; 5776762, 1133236; 5776762, 1131051; 5773417, 1131051; 
Boundary 5 5773604, 391724; 5773604, 391834; 5775156, 391834; 5775156, 391724; 5773604, 391724; 
Boundary 5 5774819, 5146302; 5774819, 5146990; 5778261, 5146990; 5778261, 5146302; 5774819, 5146302; 
Boundary 5 5775765, 4657023; 5775765, 4658288; 5775894, 4658288; 5775894, 4657023; 5775765, 4657023; 
Boundary 5 5775927, 2680411; 5775927, 2680773; 5777165, 2680773; 5777165, 2680411; 5775927, 2680411; 
Boundary 5 5777533, 5374227; 5777533, 5375184; 5778969, 5375184; 5778969, 5374227; 5777533, 5374227; 
Boundary 5 5777799, 509074; 5777799, 510124; 5781054, 510124; 5781054, 509074; 5777799, 509074; 
Boundary 5 5778608, 3914695; 5778608, 3917032; 5779541, 3917032; 5779541, 3914695; 5778608, 3914695; 
Boundary 5 5778719, 594724; 5778719, 597989; 5781052, 597989; 5781052, 594724; 5778719, 594724; 
Boundary 5 5778927, 2038569; 5778927, 2038892; 5780912, 2038892; 5780912, 2038569; 5778927, 2038569; 
Boundary 5 5779883, 1316313; 5779883, 1317001; 5781893, 1317001; 5781893, 1316313; 5779883, 1316313; 
Boundary 5 5780010, 1450386; 5780010, 1452772; 5780219, 1452772; 5780219, 1450386; 5780010, 1450386; 
Boundary 5 5780361, 1057702; 5780361, 1059691; 5780900, 1059691; 5780900, 1057702; 5780361, 1057702; 
Boundary 5 5780436, 1406061; 5780436, 1408746; 5781564, 1408746; 5781564, 1406061; 5780436, 1406061; 
Boundary 5 5780571, 3035236; 5780571, 3038323; 5781747, 3038323; 5781747, 3035236; 5780571, 3035236; 
Boundary 5 5780629, 885787; 5780629, 889471; 5780728, 889471; 5780728, 885787; 5780629, 885787; 
Boundary 5 5781636, 1205840; 5781636, 1208637; 5782090, 1208637; 5782090, 1205840; 5781636, 1205840; 
Boundary 5 5782297, 3829661; 5782297, 3832483; 5782512, 3832483; 5782512, 3829661; 5782297, 3829661; 
Boundary 5 5783943, 564283; 5783943, 566343; 5789325, 566343; 5789325, 564283; 5783943, 564283; 
Boundary 5 5784581, 1330689; 5784581, 1333547; 5785799, 1333547; 5785799, 1330689; 5784581, 1330689; 
Boundary 5 5785074, 3379932; 5785074, 3379958; 5788594, 3379958; 5788594, 3379932; 5785074, 3379932; 
Boundary 5 5786095, 2139184; 5786095, 2139884; 5787405, 2139884; 5787405, 2139184; 5786095, 2139184; 
Boundary 5 5786807, 6338571; 5786807, 6340052; 5790377, 6340052; 5790377, 6338571; 5786807, 6338571; 
Boundary 5 5787622, 3535299; 5787622, 3537369; 5787784, 3537369; 5787784, 3535299; 5787622, 3535299; 
Boundary 5 5787743, 4337474; 5787743, 4339405; 5792361, 4339405; 5792361, 4337474; 5787743, 4337474; 
Boundary 5 5787945, 4293319; 5787945, 4293989; 5791370, 4293989; 5791370, 4293319; 5787945, 4293319; 
Boundary 5 5787946, 3771022; 5787946, 3777195; 5794175, 3777195; 5794175, 3771022; 5787946, 3771022; 
Boundary 5 5787964, 2896824; 5787964, 2896979; 5792754, 2896979; 5792754, 2896824; 5787964, 2896824; 
Boundary 5 5788174, 4436403; 5788174, 4436677; 5792441, 4436677; 5792441, 4436403; 5788174, 4436403; 
Boundary 5 5788782, 492101; 5788782, 492507; 5790819, 492507; 5790819, 492101; 5788782, 492101; 
Boundary 5 5789114, 2733770; 5789114, 2737550; 5789859, 2737550; 5789859, 2733770; 5789114, 2733770; 
Boundary 5 5789151, 464627; 5789151, 469029; 5789189, 469029; 5789189, 464627; 5789151, 464627; 
Boundary 5 5789218, 2246473; 5789218, 2250295; 5792641, 2250295; 5792641, 2246473; 5789218, 2246473; 
Boundary 5 5789397, 742834; 5789397, 744078; 5793712, 744078; 5793712, 742834; 5789397, 742834; 
Boundary 5 5789542, 1248255; 5789542, 1253507; 5794667, 1253507; 5794667, 1248255; 5789542, 1248255; 
Boundary 5 5789648, 141966; 5789648, 144251; 5790687, 144251; 5790687, 141966; 5789648, 141966; 
Boundary 5 5790256, 1995947; 5790256, 1998284; 5790485, 1998284; 5790485, 1995947; 5790256, 1995947; 
Boundary 5 5790523, 4229038; 5790523, 4229410; 5794183, 4229410; 5794183, 4229038; 5790523, 4229038; 
Boundary 5 5790908, 4113390; 5790908, 4115236; 5793281, 4115236; 5793281, 4113390; 5790908, 4113390; 
Boundary 5 5790996, 5135188; 5790996, 5135293; 5791912, 5135293; 5791912, 5135188; 5790996, 5135188; 
Boundary 5 5791607, 3144449; 5791607, 3147511; 5793381, 3147511; 5793381, 3144449; 5791607, 3144449; 
Boundary 5 5792078, 1108612; 5792078, 1110417; 5795493, 1110417; 5795493, 1108612; 5792078, 1108612; 
Boundary 5 5792106, 4168523; 5792106, 4173659; 5796279, 4173659; 5796279, 4168523; 5792106, 4168523; 
Boundary 5 5792402, 4388581; 5792402, 4392124; 5794264, 4392124; 5794264, 4388581; 5792402, 4388581; 
Boundary 5 5792834, 911337; 5792834, 914428; 5794515, 914428; 5794515, 911337; 5792834, 911337; 
Boundary 5 5793155, 1774177; 5793155, 1778155; 5795579, 1778155; 5795579, 1774177; 5793155, 1774177; 
Boundary 5 5793894, 1417184; 5793894, 1418146; 5795741, 1418146; 5795741, 1417184; 5793894, 1417184; 
Boundary 5 5793908, 4968049; 5793908, 4971381; 5797549, 4971381; 5797549, 4968049; 5793908, 4968049; 
Boundary 5 5794029, 3238712; 5794029, 3240903; 5798472, 3240903; 5798472, 3238712; 5794029, 3238712; 
Boundary 5 5794138, 24099; 5794138, 28675; 5796159, 28675; 5796159, 24099; 5794138, 24099; 
Boundary 5 5794625, 5091164; 5794625, 5093739; 5794729, 5093739; 5794729, 5091164; 5794625, 5091164; 
Boundary 5 5795473, 227466; 5795473, 227680; 5795894, 227680; 5795894, 227466; 5795473, 227466; 
Boundary 5 5795534, 5307848; 5795534, 5311254; 5797079, 5311254; 5797079, 5307848; 5795534, 5307848; 
Boundary 5 5796352, 2855099; 5796352, 2855615; 5796638, 2855615; 5796638, 2855099; 5796352, 2855099; 
Boundary 5 5796688, 5632377; 5796688, 5633829; 5798142, 5633829; 5798142, 5632377; 5796688, 5632377; 
Boundary 5 5796872, 3911811; 5796872, 3915411; 5797306, 3915411; 5797306, 3911811; 5796872, 3911811; 
Boundary 5 5797516, 207165; 5797516, 210869; 5799944, 210869; 5799944, 207165; 5797516, 207165; 
Boundary 5 5797563, 6046971; 5797563, 6048087; 5798877, 6048087; 5798877, 6046971; 5797563, 6046971; 
Boundary 5 5797803, 1655223; 5797803, 1656591; 5798359, 1656591; 5798359, 1655223; 5797803, 1655223; 
Boundary 5 5799096, 4826959; 5799096, 4833154; 5800963, 4833154; 5800963, 4826959; 5799096, 4826959; 
Boundary 5 5799202, 971090; 5799202, 973517; 5799671, 973517; 5799671, 971090; 5799202, 971090; 
Boundary 5 5799568, 5987813; 5799568, 5992864; 5800341, 5992864; 5800341, 5987813; 5799568, 5987813; 
Boundary 5 5799646, 3348447; 5799646, 3352663; 5800731, 3352663; 5800731, 3348447; 5799646, 3348447; 
